7240.35,7648.76,771.88,1341.22,9358.53,1081.76,8485.06,517.06,6705.04,1085.26,10278.05,1024.41,5606.96,1702.46,9750.3,667.29,1520.35,8506.06,15967.86,805.94,1875.36,9435.97,270.68,492.02,1512.85,9375.36,10566.49,302.11,9976.67,1123.37,1799.21,278.71,8057.19,811.44,1608.58,2200.56,2220.88,1702.67,12375.95,1079.42,9727.44,18364.35,11210.98,117.35,680.49,1217.08,1189.61,4038.82,0,7456.48,1106.96,847.31,8230.58,10082.48,4636.3,10381.98,1624.37,9987.19,11529.4,6108.76
14406.16,5171.49,7825.9,8725.04,6861.33,8526.02,5840.51,7635.49,13720.48,8388.24,17101.06,8404.44,2431.22,8975.77,2734.16,8123.77,5942.75,2381.5,8620.45,7326.79,6576.94,2456.49,7497.09,7688.1,7784.42,14264.9,3320.08,7282.26,4567.66,7968.92,9142.17,7438.51,6658.52,6651.69,8196.65,9449.49,5439.95,7469.55,15796.09,6603.52,16966.86,10944.81,17436.53,7573.82,6796.62,7005.94,7174.54,4986.04,7456.48,0,7746.88,8259.52,15663.35,17410.97,4526.71,17519.65,7444.53,17443.47,14569.68,5112.23
7347.75,8646.59,1765.17,1826.62,10427.62,1483.83,9513.84,595.35,6919.07,1776.44,10343.81,1626.51,6213.79,1273.84,10254.73,1149.14,1998.93,9131.02,16362.34,1912.47,2946.28,9939.89,1362.57,1514.7,2567.49,8447.18,11006.77,1390.91,10803.99,2103.73,2234.85,1382.91,7214.4,1582.1,2569.44,1711.93,2307.2,2798.36,11464.98,1200.81,9288.21,18491.59,10581.03,1087.58,1292.04,2313.67,2295.9,4997.09,1106.96,7746.88,0,1458.13,7926.13,9970.86,4227.8,9918.18,2721.75,9729.52,10529,5473.93
6393.92,7964.42,603.64,494.02,9500.39,289.1,8733.37,989.58,5858.68,318.35,9431.36,187.81,6308.23,1281.23,10462.16,309.87,2351.18,9166.02,16649.03,1080.57,2214.13,10150.62,762.44,596.74,1325.93,8998.84,11300.36,977.39,10470.38,802.22,953.2,821.14,8664.66,1615.44,1184.92,1711.77,3067.1,1671.63,11940.3,1904.94,8991.18,18988.62,10557.05,736.82,1526.2,1539.18,1420.35,4482.79,847.31,8259.52,1458.13,0,7455.01,9252.49,5433.02,9651.14,1614.17,9188.09,11229.4,6835.32
2371.69,13500.16,7938.77,7012.2,13248.36,7178.52,13557.66,8029.47,3045.91,7363.13,3090.92,7324.63,13701.71,6688.11,17724.34,7564.88,9732.32,16291.28,15779.06,8451.97,9365.75,17451.47,8213.61,8042.32,8134.42,4505.73,18606.99,8425.43,16164.07,7851.59,6627,8273.02,11672.4,9040.98,7718,6217.9,10229.45,8499.06,5788.32,9059.89,1646.81,13452.83,3497.93,8113.68,8878.72,8828.44,8666.56,11408.99,8230.58,15663.35,7926.13,7455.01,0,2251.79,11622.06,2292.57,8504.01,1807.43,6117.11,11869.46
3004.99,13351.5,9641.82,8771.69,12332.35,9001.05,13029.69,9976.04,3697.89,9093.94,1063.05,9095.27,15042.3,8700.88,17658.27,9421.34,11601.4,16651.5,13692.48,10128.57,10835.78,17641.12,10009.64,9801.98,9634.75,5779.93,17921.96,10225.22,15279.11,9474.68,8337.25,10066.6,13569.65,10867.56,9225.14,8265.88,12224.75,9943.47,5756.75,11026.25,2025.94,11517.5,3325.27,9965.94,10758.82,10426.04,10256.73,12503.57,10082.48,17410.97,9970.86,9252.49,2251.79,0,13854.48,2118.5,9969.96,871.46,6600.94,14089.15
11538.53,8315.99,5356.89,5906.45,10401.23,5582.5,9244.57,4472.66,11144.44,5711.35,14444.59,5620.62,4561.52,5455.2,7249.24,5157.79,3487.84,6732.05,12437.38,5072.96,5198.63,6980.9,4841.56,5094.01,5862.81,9945.43,7720.75,4668.57,8924.42,5675.31,6359.83,4804.79,4038,4123.08,6127.14,5799.2,2597.71,5801.6,12377.05,3560.07,12544.65,14264.91,13025.65,4727.25,4036.83,5088.19,5218.53,5555.08,4636.3,4526.71,4227.8,5433.02,11622.06,13854.48,0,13022.7,5729.83,13363.43,11045.59,1728.38
4354.53,15364.41,10167.32,9232.53,14448.87,9367.1,15129.37,10117.13,5088.59,9589.46,3141.73,9535.31,15952.83,8751.16,19747.4,9727.09,11838.54,18527.28,13712.48,10683.03,11640.42,19710.32,10396.99,10246.23,10412.41,3779.02,19116.09,10602.96,17359.48,10106.38,8870.66,10456.59,11677.05,11191.14,9997.56,8258.04,12207.82,10782.62,3792.06,11102.94,662.65,11321,1330.43,10267.25,10997.27,11079.69,10921.54,13700.24,10381.98,17519.65,9918.18,9651.14,2292.57,2118.5,13022.7,0,10784.78,1293.47,4503.73,12695.12
6972,6372.09,1038.98,1787.09,7890.78,1859.09,7122.72,2126.44,6315.78,1459.08,9899.34,1601.1,5209.88,2895.38,9278.95,1794.21,2242.07,7899.07,15253.75,831.04,871.79,8980.77,1360.36,1227.46,377.94,10580.03,10154.52,1377.82,8966.79,836.28,2005.13,1345.68,9482.13,1672.03,787.42,3311.85,3132.21,80.98,13468.46,2384.76,10124.84,17411.42,11841.25,1634.18,1866.91,641.89,527.93,3028.28,1624.37,7444.53,2721.75,1614.17,8504.01,9969.96,5729.83,10784.78,0,10095.85,12829.54,7364.56
3290.81,14090.98,9636.83,8727.51,13182.38,8919.45,13836.1,9813.55,4024.09,9068.95,1933.06,9046.46,15289.71,8483.91,18503.56,9319.9,11500.88,17346.46,13975.59,10142.28,10967.48,18440.15,9950.39,9764.2,9740.13,4908.82,18767.43,10164.74,16144.64,9513.7,8318.67,10009.22,12722.99,10792.87,9323.29,8019.19,12029.2,10079.9,5043.45,10851.58,1157.98,11676.95,2577.43,9869.87,10647.12,10486.5,10319.94,12830.49,9987.19,17443.47,9729.52,9188.09,1807.43,871.46,13363.43,1293.47,10095.85,0,5797.17,13395.33
8487.64,19175.59,11828.68,11057.87,18587.08,10972.42,19629.5,11041.93,9155.33,11371.8,7563.5,11228.75,15606.99,9957.12,15755.33,11102.35,12342.1,16710.97,11788.68,12236.49,13387.23,15822.13,11712.82,11723.31,12494.46,2283.67,15125.91,11831,17756.3,11993.66,10937.32,11757.85,7934.75,12107.24,12189.46,9520.14,12062.76,12877.32,1342.72,11556.45,4826.4,9826.75,3299.8,11456.62,11811.41,12702.71,12619.23,15520.82,11529.4,14569.68,10529,11229.4,6117.11,6600.94,11045.59,4503.73,12829.54,5797.17,0,9797.55
12411.02,9670.17,6866.71,7272.62,11682.39,6932.8,10545.37,5846.28,12173.33,7137.62,14940.9,7021.16,5894.05,6568.76,7612.58,6537.24,5139.47,7487.68,11694.55,6650.99,6894.01,7402.89,6342.81,6591.53,7456.9,9153.11,7851.04,6194.63,9679.22,7204.92,7702.21,6314.77,2319.28,5712.31,7677.38,6807.12,4258.82,7439.78,11137.69,5071.02,12370.05,13082.87,12324.57,6183.78,5579.46,6724.66,6841.97,7236.55,6108.76,5112.23,5473.93,6835.32,11869.46,14089.15,1728.38,12695.12,7364.56,13395.33,9797.55,0
